"branch_n_queue","entity","priority","service_type","arrival_time_secs","yesterday_count","queue_length","clients_count","priorities_count","companies_count","avg_service_time","interarrival_time","arrival_rate","service_rate","utilization_factor","hol","les","peak_hour","non_clients_count","non_priorities_count","non_companies_count","time_overflow"
"45_3","person","FALSE","C",52564,63,0,0,0,0,167.418604651163,827,0,0.00597305181275177,0,0,719,FALSE,0,0,0,FALSE
"45_3","person","FALSE","C",53260,63,0,0,0,0,163.772727272727,696,0,0.0061060227588121,0,0,274,FALSE,0,0,0,FALSE
"45_3","company","FALSE","C",53380,63,0,0,0,0,161.622222222222,120,0,0.00618726797745084,0,0,30,FALSE,0,0,0,FALSE
"49_1","person","TRUE","A",39754,60,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE
"49_1","person","TRUE","A",39772,60,1,0,1,0,0,18,0,0,0,18,0,FALSE,1,0,1,FALSE
"49_1","person","TRUE","A",39819,60,2,0,2,0,0,47,0.111111111111111,0,0,65,0,FALSE,2,0,2,FALSE
"49_1","person","TRUE","A",40265,60,0,0,0,0,190.666666666667,446,0,0.00524475524475524,0,0,259,FALSE,0,0,0,FALSE
"49_1","person","TRUE","A",40364,60,1,1,1,0,190.666666666667,99,0.00224215246636771,0.00524475524475524,0.427503736920777,99,259,FALSE,0,0,1,FALSE
"49_1","person","TRUE","A",47230,60,0,0,0,0,153.6,6866,0,0.00651041666666667,0,0,140,FALSE,0,0,0,FALSE
"49_1","person","TRUE","A",55744,60,0,0,0,0,342.5,8514,0,0.00291970802919708,0,0,201,FALSE,0,0,0,FALSE
"49_3","company","FALSE","E",44392,60,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,FALSE
"49_3","company","FALSE","E",45726,60,0,0,0,0,5,1334,0,0.2,0,0,196,TRUE,0,0,0,FALSE
"49_3","person","FALSE","E",53910,60,0,0,0,0,51,8184,0,0.0196078431372549,0,0,259,FALSE,0,0,0,FALSE
"49_3","person","FALSE","E",56546,60,0,0,0,0,102.666666666667,2636,0,0.00974025974025974,0,0,110,FALSE,0,0,0,FALSE
"52_1","person","TRUE","A",36699,87,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE
"52_1","person","TRUE","A",36716,87,1,1,1,0,0,17,0,0,0,17,0,FALSE,0,0,1,FALSE
"52_1","person","TRUE","A",38217,87,0,0,0,0,4,1501,0,0.25,0,0,58,FALSE,0,0,0,FALSE
"52_1","person","TRUE","A",38250,87,1,0,1,0,4,33,0.000666222518321119,0.25,0.00266489007328448,33,58,FALSE,1,0,1,FALSE
"52_1","company","TRUE","A",50225,87,0,0,0,0,78,11975,0,0.0128205128205128,0,0,310,FALSE,0,0,0,FALSE
"52_1","company","TRUE","A",51097,87,0,0,0,0,104.8,872,0,0.00954198473282443,0,0,13,FALSE,0,0,0,FALSE
"52_1","person","TRUE","A",53743,87,0,0,0,0,102.5,2646,0,0.00975609756097561,0,0,396,FALSE,0,0,0,FALSE
"53_3","company","FALSE","C",41159,52,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE
"53_3","person","FALSE","C",41602,52,0,0,0,0,259,443,0,0.00386100386100386,0,0,24,FALSE,0,0,0,FALSE
"53_3","company","FALSE","C",42006,52,0,0,0,0,147,404,0,0.00680272108843537,0,0,97,FALSE,0,0,0,FALSE
"53_3","person","FALSE","C",42518,52,0,0,0,0,210,512,0,0.00476190476190476,0,0,26,FALSE,0,0,0,FALSE
"53_3","person","FALSE","C",44438,52,0,0,0,0,181.5,1920,0,0.00550964187327824,0,0,75,TRUE,0,0,0,FALSE
"53_3","person","FALSE","C",44632,52,0,0,0,0,195,194,0,0.00512820512820513,0,0,12,TRUE,0,0,0,FALSE
"53_3","person","FALSE","C",44812,52,0,0,0,0,223.166666666667,180,0,0.00448095593726662,0,0,69,TRUE,0,0,0,FALSE
"53_3","person","FALSE","C",45917,52,0,0,0,0,192.285714285714,1105,0,0.00520059435364042,0,0,255,TRUE,0,0,0,FALSE
"53_3","person","FALSE","C",45937,52,1,0,0,0,192.285714285714,20,0.000904977375565611,0.00520059435364042,0.174014221073045,20,255,TRUE,1,1,1,FALSE
"53_3","person","FALSE","C",46117,52,2,0,0,0,192.285714285714,180,0.00177777777777778,0.00520059435364042,0.34184126984127,200,255,FALSE,2,2,2,FALSE
"53_3","person","FALSE","C",46859,52,0,0,0,0,170.6,742,0,0.00586166471277843,0,0,700,FALSE,0,0,0,FALSE
"53_3","person","FALSE","C",46889,52,1,0,0,0,170.6,30,0.00134770889487871,0.00586166471277843,0.229919137466307,30,700,FALSE,1,1,1,FALSE
"53_3","person","FALSE","C",47010,52,1,0,0,0,198.545454545455,121,0.0333333333333333,0.00503663003663004,6.61818181818182,121,101,FALSE,1,1,1,FALSE
"53_3","person","FALSE","C",47227,52,2,0,0,0,198.545454545455,217,0.0132450331125828,0.00503663003663004,2.62974111980734,338,101,FALSE,2,2,2,FALSE
"53_3","company","FALSE","C",47241,52,3,0,0,0,198.545454545455,14,0.00815217391304348,0.00503663003663004,1.61857707509881,352,101,FALSE,3,3,3,FALSE
"53_3","person","FALSE","C",47527,52,3,0,0,1,219.333333333333,286,0.00852272727272727,0.00455927051671732,1.86931818181818,517,556,FALSE,3,3,2,FALSE
"53_3","person","FALSE","C",47774,52,4,0,0,1,219.333333333333,247,0.00626959247648903,0.00455927051671732,1.37513061650993,764,556,FALSE,4,4,3,FALSE
"53_3","person","FALSE","C",48164,52,2,0,0,0,199.533333333333,390,0.00375234521575985,0.00501169395255596,0.748717948717949,637,854,FALSE,2,2,2,FALSE
"53_3","person","FALSE","C",48609,52,1,0,0,0,203.588235294118,445,0.00256410256410256,0.00491187518058365,0.522021116138763,445,822,FALSE,1,1,1,FALSE
"53_3","person","FALSE","C",48883,52,1,0,0,0,192.555555555556,274,0.00224719101123596,0.0051933064050779,0.43270911360799,274,582,FALSE,1,1,1,FALSE
"53_3","person","FALSE","C",49631,52,0,0,0,0,190.4,748,0,0.00525210084033613,0,0,178,FALSE,0,0,0,FALSE
"53_3","company","FALSE","C",50286,52,0,0,0,0,214.190476190476,655,0,0.00466874166296132,0,0,27,FALSE,0,0,0,FALSE
"53_3","person","FALSE","C",50473,52,0,0,0,0,254.818181818182,187,0,0.00392436674991081,0,0,64,FALSE,0,0,0,FALSE
"53_3","person","FALSE","C",50494,52,1,0,0,0,254.818181818182,21,0.0053475935828877,0.00392436674991081,1.36266407389402,21,64,FALSE,1,1,1,FALSE
"53_3","company","FALSE","C",51548,52,1,0,0,0,258.695652173913,1054,0.0476190476190476,0.00386554621848739,12.3188405797101,1054,991,FALSE,1,1,1,FALSE
"53_3","company","FALSE","C",51680,52,2,0,0,1,258.695652173913,132,0.00186046511627907,0.00386554621848739,0.481294236602629,1186,991,FALSE,2,2,1,FALSE
"53_3","company","FALSE","C",51959,52,1,0,0,1,244.96,279,0.00757575757575758,0.00408229915088178,1.85575757575758,279,296,FALSE,1,1,0,FALSE
"53_3","person","FALSE","C",51979,52,2,0,0,2,244.96,20,0.0048661800486618,0.00408229915088178,1.19201946472019,299,296,FALSE,2,2,0,FALSE
"53_3","company","FALSE","C",52007,52,2,0,0,1,242.038461538462,28,0.00668896321070234,0.00413157476561259,1.61898636480576,48,307,TRUE,2,2,1,FALSE
"53_3","company","FALSE","C",52051,52,3,0,0,2,242.038461538462,44,0.00917431192660551,0.00413157476561259,2.22053634438956,92,307,TRUE,3,3,1,FALSE
"53_3","company","FALSE","C",52343,52,3,0,0,2,239.037037037037,292,0.0326086956521739,0.0041834521227146,7.79468599033816,364,340,TRUE,3,3,1,FALSE
"53_3","company","FALSE","C",52730,52,0,0,0,0,219.064516129032,387,0,0.00456486526284789,0,0,352,TRUE,0,0,0,FALSE
"53_3","company","FALSE","C",52910,52,0,0,0,0,219.15625,180,0,0.0045629545130472,0,0,85,TRUE,0,0,0,FALSE
"53_3","person","FALSE","C",53524,52,0,0,0,0,221.909090909091,614,0,0.00450634985661614,0,0,130,TRUE,0,0,0,FALSE
"53_3","person","FALSE","C",53567,52,0,0,0,0,221.909090909091,43,0,0.00450634985661614,0,0,130,TRUE,0,0,0,FALSE
"53_3","company","FALSE","C",53881,52,0,0,0,0,224.914285714286,314,0,0.00444613821138211,0,0,310,TRUE,0,0,0,FALSE
"53_3","person","FALSE","C",53994,52,1,0,0,1,224.914285714286,113,0.00318471337579618,0.00444613821138211,0.716287534121929,113,310,TRUE,1,1,0,FALSE
"53_3","person","FALSE","C",54197,52,1,0,0,0,220.666666666667,203,0.00884955752212389,0.00453172205438067,1.95280235988201,203,242,TRUE,1,1,1,FALSE
"53_3","company","FALSE","C",54596,52,0,0,0,0,219.684210526316,399,0,0.00455198850023958,0,0,192,TRUE,0,0,0,FALSE
"53_3","person","FALSE","C",54827,52,0,0,0,0,222.076923076923,231,0,0.00450294423276758,0,0,11,TRUE,0,0,0,FALSE
"53_3","person","FALSE","C",54857,52,1,0,0,0,222.076923076923,30,0.00432900432900433,0.00450294423276758,0.961371961371961,30,11,TRUE,1,1,1,FALSE
"53_3","company","FALSE","C",55021,52,1,0,0,0,230.2,164,0.0333333333333333,0.00434404865334492,7.67333333333333,164,96,TRUE,1,1,1,FALSE
"53_3","company","FALSE","C",55036,52,2,0,0,1,230.2,15,0.0103092783505155,0.00434404865334492,2.37319587628866,179,96,TRUE,2,2,1,FALSE
"53_3","person","FALSE","C",55639,52,1,0,0,1,228,603,0.0666666666666667,0.0043859649122807,15.2,603,540,TRUE,1,1,0,FALSE
"53_3","person","FALSE","C",56082,52,1,0,0,0,231.906976744186,443,0.00165837479270315,0.00431207380665864,0.384588684484554,443,815,FALSE,1,1,1,FALSE
"53_3","person","FALSE","C",56883,52,0,0,0,0,226.177777777778,801,0,0.00442130084495972,0,0,219,FALSE,0,0,0,FALSE
"53_3","person","FALSE","C",57067,52,1,0,0,0,226.177777777778,184,0.00124843945068664,0.00442130084495972,0.282369260646414,184,219,FALSE,1,1,1,FALSE
"53_3","person","FALSE","C",57080,52,2,0,0,0,226.177777777778,13,0.00203045685279188,0.00442130084495972,0.459244218838127,197,219,FALSE,2,2,2,FALSE
"53_3","person","FALSE","C",57262,52,0,0,0,0,216.041666666667,182,0,0.00462873674059788,0,0,90,FALSE,0,0,0,FALSE
"53_3","person","FALSE","C",57417,52,0,0,0,0,219.469387755102,155,0,0.00455644411381811,0,0,43,FALSE,0,0,0,FALSE
"53_3","person","FALSE","C",57430,52,1,0,0,0,219.469387755102,13,0.00645161290322581,0.00455644411381811,1.41593153390388,13,43,FALSE,1,1,1,FALSE
"53_3","person","FALSE","C",57441,52,2,0,0,0,219.469387755102,11,0.0119047619047619,0.00455644411381811,2.61273080660836,24,43,FALSE,2,2,2,FALSE
"53_7","person","TRUE","A",40005,52,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE
"53_7","person","TRUE","A",43573,52,0,0,0,0,71,3568,0,0.0140845070422535,0,0,79,FALSE,0,0,0,FALSE
"53_7","person","TRUE","A",51996,52,0,0,0,0,64.5,8423,0,0.0155038759689922,0,0,25,FALSE,0,0,0,FALSE
"6_34","person","FALSE","D",41647,204,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,TRUE
"6_34","company","FALSE","D",53387,204,0,0,0,0,14,11740,0,0.0714285714285714,0,0,2226,FALSE,0,0,0,FALSE
"7_15","person","FALSE","E",38638,370,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE
"7_15","person","FALSE","E",40306,370,0,0,0,0,3,1668,0,0.333333333333333,0,0,103,FALSE,0,0,0,FALSE
"7_15","person","FALSE","E",40504,370,1,0,0,0,3,198,0.000599520383693046,0.333333333333333,0.00179856115107914,198,103,FALSE,1,1,1,FALSE
"7_15","person","FALSE","E",41514,370,1,0,0,0,4,1010,0.00505050505050505,0.25,0.0202020202020202,1010,1175,FALSE,1,1,1,TRUE
"7_15","company","FALSE","E",41711,370,2,0,0,0,4,197,0.00165562913907285,0.25,0.00662251655629139,1207,1175,FALSE,2,2,2,TRUE
"7_15","person","FALSE","E",52296,370,0,0,0,0,4,10585,0,0.25,0,0,4784,FALSE,0,0,0,TRUE
"15_1","person","TRUE","A",35900,80,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE
"15_1","person","TRUE","A",37216,80,0,0,0,0,13,1316,0,0.0769230769230769,0,0,1133,TRUE,0,0,0,FALSE
"15_1","person","TRUE","A",38041,80,0,0,0,0,29,825,0,0.0344827586206897,0,0,82,TRUE,0,0,0,FALSE
"15_1","person","TRUE","A",38853,80,0,0,0,0,139,812,0,0.00719424460431655,0,0,208,TRUE,0,0,0,FALSE
"15_1","person","TRUE","A",38876,80,1,0,1,0,139,23,0.00123152709359606,0.00719424460431655,0.171182266009852,23,208,TRUE,1,0,1,FALSE
"15_1","person","TRUE","A",39163,80,2,0,2,0,139,287,0.00239520958083832,0.00719424460431655,0.332934131736527,310,208,TRUE,2,0,2,FALSE
"15_1","person","TRUE","A",41083,80,0,0,0,0,168.5,1920,0,0.00593471810089021,0,0,482,FALSE,0,0,0,FALSE
"15_1","person","TRUE","A",41108,80,1,0,1,0,168.5,25,0.000520833333333333,0.00593471810089021,0.0877604166666667,25,482,FALSE,1,0,1,FALSE
"15_1","person","TRUE","A",41193,80,2,0,2,0,168.5,85,0.00102827763496144,0.00593471810089021,0.173264781491003,110,482,FALSE,2,0,2,TRUE
"15_1","person","TRUE","A",41418,80,3,0,3,0,168.5,225,0.00147783251231527,0.00593471810089021,0.249014778325123,335,482,FALSE,3,0,3,TRUE
"15_1","person","TRUE","A",41445,80,4,0,4,0,168.5,27,0.00177383592017738,0.00593471810089021,0.298891352549889,362,482,FALSE,4,0,4,TRUE
"15_1","person","TRUE","A",42116,80,4,0,4,0,252.428571428571,671,0.0110497237569061,0.00396151669496321,2.78926598263615,1008,1013,FALSE,4,0,4,FALSE
"15_1","person","TRUE","A",42379,80,5,0,5,0,252.428571428571,263,0.00484027105517909,0.00396151669496321,1.22182270778592,1271,1013,FALSE,5,0,5,FALSE
"15_1","person","TRUE","A",51311,80,0,0,0,0,201.461538461538,8932,0,0.00496372661321115,0,0,1334,FALSE,0,0,0,FALSE
"15_1","person","TRUE","A",51451,80,1,0,1,0,201.461538461538,140,0.000111957008508733,0.00496372661321115,0.0225550311757208,140,1334,FALSE,1,0,1,FALSE
"15_1","person","TRUE","A",52159,80,0,0,0,0,174.933333333333,708,0,0.00571646341463415,0,0,606,FALSE,0,0,0,FALSE
"15_2","person","FALSE","C",35277,80,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,TRUE
"15_2","person","FALSE","C",35306,80,1,0,0,0,0,29,0,0,0,29,0,FALSE,1,1,1,TRUE
"15_2","person","FALSE","C",35347,80,2,0,0,0,0,41,0.0689655172413793,0,0,70,0,FALSE,2,2,2,TRUE
"15_2","person","FALSE","C",35374,80,3,0,0,0,0,27,0.0428571428571429,0,0,97,0,FALSE,3,3,3,TRUE
"15_2","person","FALSE","C",35396,80,4,0,0,0,0,22,0.0412371134020619,0,0,119,0,FALSE,4,4,4,TRUE
"15_2","person","FALSE","C",35547,80,5,0,0,0,0,151,0.0420168067226891,0,0,270,0,FALSE,5,5,5,TRUE
"15_2","person","FALSE","C",35861,80,6,0,0,0,0,314,0.0222222222222222,0,0,584,0,FALSE,6,6,6,TRUE
"15_2","person","FALSE","C",36544,80,7,0,0,0,0,683,0.011986301369863,0,0,1267,0,TRUE,7,7,7,TRUE
"15_2","person","FALSE","C",36566,80,8,0,0,0,0,22,0.00631412786108919,0,0,1289,0,TRUE,8,8,8,TRUE
"15_2","person","FALSE","C",36608,80,9,0,0,0,0,42,0.00698215671062839,0,0,1331,0,TRUE,9,9,9,TRUE
"15_2","person","FALSE","C",36690,80,10,0,0,0,0,82,0.00751314800901578,0,0,1413,0,TRUE,10,10,10,TRUE
"15_2","person","FALSE","C",37065,80,11,0,0,0,0,375,0.00778485491861288,0,0,1788,0,TRUE,11,11,11,TRUE
"15_2","person","FALSE","C",37923,80,8,0,0,0,193.75,858,0.00473092844470727,0.00516129032258065,0.916617386162034,2527,2482,TRUE,8,8,8,TRUE
"15_2","person","FALSE","C",38063,80,8,0,0,0,205.6,140,0.00316580925999209,0.00486381322957198,0.650890383854373,2516,2596,FALSE,8,8,8,TRUE
"15_2","person","FALSE","C",38340,80,9,0,0,0,205.6,277,0.00337457817772778,0.00486381322957198,0.693813273340832,2793,2596,FALSE,9,9,9,TRUE
"15_2","person","FALSE","C",38520,80,10,0,0,0,205.6,180,0.00339673913043478,0.00486381322957198,0.698369565217391,2973,2596,FALSE,10,10,10,TRUE
"15_2","person","FALSE","C",38736,80,9,0,0,0,166,216,0.00338473110191801,0.00602409638554217,0.56186536291839,2192,2763,FALSE,9,9,9,FALSE
"15_2","person","FALSE","C",38822,80,8,0,0,0,139.111111111111,86,0.00368663594470046,0.00718849840255591,0.512852022529442,2214,2194,FALSE,8,8,8,TRUE
"15_2","person","FALSE","C",38907,80,8,0,0,0,157.1,85,0.003613369467028,0.0063653723742839,0.567660343270099,2217,2241,FALSE,8,8,8,TRUE
"15_2","company","FALSE","C",39076,80,9,0,0,0,157.1,169,0.0039147455415398,0.0063653723742839,0.615006524575903,2386,2241,FALSE,9,9,9,TRUE
"15_2","person","FALSE","C",39716,80,10,0,0,1,157.1,640,0.00405186385737439,0.0063653723742839,0.636547811993517,3026,2241,FALSE,10,10,9,TRUE
"15_2","person","FALSE","C",39827,80,10,0,0,1,161.272727272727,111,0.00330469266358229,0.00620067643742954,0.532956798654089,2762,3114,FALSE,10,10,9,TRUE
"15_2","person","FALSE","C",40477,80,5,1,0,1,141.647058823529,650,0.00458295142071494,0.00705980066445183,0.649161589475387,1655,1728,TRUE,4,5,4,TRUE
"15_2","person","FALSE","C",40540,80,6,1,0,1,141.647058823529,63,0.00344629523262493,0.00705980066445183,0.488157583538872,1718,1728,TRUE,5,6,5,TRUE
"15_2","person","FALSE","C",40876,80,5,1,0,1,143.894736842105,336,0.00306184935701163,0.006949524506218,0.440584007477358,1800,1960,TRUE,4,5,4,TRUE
"15_2","person","FALSE","C",41166,80,5,2,0,0,190.7,290,0.00277777777777778,0.00524383848977452,0.529722222222222,1450,1931,TRUE,3,5,5,TRUE
"15_2","person","FALSE","C",41216,80,6,2,0,0,190.7,50,0.00287081339712919,0.00524383848977452,0.547464114832536,1500,1931,TRUE,4,6,6,TRUE
"15_2","person","FALSE","C",41267,80,7,2,0,0,190.7,51,0.00327102803738318,0.00524383848977452,0.623785046728972,1551,1931,TRUE,5,7,7,TRUE
"15_2","person","FALSE","C",41381,80,8,2,0,0,190.7,114,0.00365130077590141,0.00524383848977452,0.6963030579644,1665,1931,TRUE,6,8,8,TRUE
"15_2","person","FALSE","C",41471,80,9,2,0,0,190.7,90,0.00390455531453362,0.00524383848977452,0.744598698481562,1755,1931,TRUE,7,9,9,TRUE
"15_2","person","FALSE","C",41498,80,10,2,0,0,190.7,27,0.00417536534446764,0.00524383848977452,0.796242171189979,1782,1931,TRUE,8,10,10,TRUE
"15_2","person","FALSE","C",41537,80,11,2,0,0,190.7,39,0.00454170107349298,0.00524383848977452,0.866102394715112,1821,1931,TRUE,9,11,11,TRUE
"15_2","company","FALSE","C",42011,80,12,2,0,0,190.7,474,0.00487606663957741,0.00524383848977452,0.929865908167412,2295,1931,FALSE,10,12,12,TRUE
"15_2","person","FALSE","C",49715,80,4,0,0,1,418.137931034483,7704,0.00634920634920635,0.00239155533564242,2.65484400656814,8244,4966,FALSE,4,4,3,TRUE
"15_2","person","FALSE","C",50612,80,5,0,0,1,418.137931034483,897,0.000599952003839693,0.00239155533564242,0.250862689605521,9141,4966,FALSE,5,5,4,FALSE
"15_2","person","FALSE","C",50938,80,6,0,0,1,418.137931034483,326,0.00064998375040624,0.00239155533564242,0.271782860600899,9467,4966,FALSE,6,6,5,FALSE
"15_2","person","FALSE","C",51060,80,7,0,0,1,418.137931034483,122,0.000732447420738726,0.00239155533564242,0.306264049099234,9589,4966,FALSE,7,7,6,FALSE
"15_2","person","FALSE","C",51354,80,8,0,0,1,418.137931034483,294,0.000826531666494473,0.00239155533564242,0.345604240962482,9883,4966,FALSE,8,8,7,FALSE
"15_2","person","FALSE","C",51426,80,9,0,0,1,418.137931034483,72,0.000902436578762659,0.00239155533564242,0.377342963933655,9955,4966,FALSE,9,9,8,FALSE
"15_2","company","FALSE","C",51957,80,10,0,0,1,418.137931034483,531,0.000995520159283225,0.00239155533564242,0.416264739705807,10486,4966,FALSE,10,10,9,FALSE
"15_2","person","FALSE","C",52202,80,5,0,0,1,349.142857142857,245,0.00371747211895911,0.00286415711947627,1.29792883696229,1264,1482,FALSE,5,5,4,FALSE
"15_2","person","FALSE","C",52338,80,6,0,0,1,349.142857142857,136,0.00377358490566038,0.00286415711947627,1.31752021563342,1400,1482,FALSE,6,6,5,FALSE
"15_2","person","FALSE","C",52396,80,7,1,0,1,349.142857142857,58,0.00405561993047509,0.00286415711947627,1.41599073001159,1458,1482,FALSE,6,7,6,FALSE
"15_2","person","FALSE","C",52418,80,8,1,0,1,349.142857142857,22,0.00448430493273543,0.00286415711947627,1.56566303651505,1480,1482,FALSE,7,8,7,FALSE
"15_2","person","FALSE","C",52489,80,9,1,0,1,349.142857142857,71,0.00498338870431894,0.00286415711947627,1.73991457047935,1551,1482,FALSE,8,9,8,FALSE
"15_2","person","FALSE","C",52778,80,8,1,0,1,341.351351351351,289,0.00559832050384884,0.00292953285827395,1.91099426928678,1424,1551,FALSE,7,8,7,FALSE
"15_2","person","FALSE","C",52797,80,9,2,0,1,341.351351351351,19,0.00523864959254948,0.00292953285827395,1.78822011767297,1443,1551,FALSE,7,9,8,FALSE
"15_2","person","FALSE","C",52884,80,10,2,0,1,341.351351351351,87,0.00575705238917674,0.00292953285827395,1.96517761284601,1530,1551,FALSE,8,10,9,FALSE
"15_2","person","FALSE","C",52927,80,11,2,0,1,341.351351351351,43,0.00603070175438597,0.00292953285827395,2.05858819345661,1573,1551,FALSE,9,11,10,FALSE
"16_3","person","FALSE","C",36085,72,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE
"16_3","person","FALSE","C",36098,72,1,0,0,0,0,13,0,0,0,13,0,FALSE,1,1,1,FALSE
"16_3","person","FALSE","C",36140,72,2,1,0,0,0,42,0.153846153846154,0,0,55,0,FALSE,1,2,2,FALSE
"16_3","person","FALSE","C",36295,72,3,1,0,0,0,155,0.0545454545454545,0,0,210,0,FALSE,2,3,3,FALSE
"16_3","person","FALSE","C",36611,72,4,1,0,0,0,316,0.019047619047619,0,0,526,0,FALSE,3,4,4,FALSE
"16_3","person","FALSE","C",37036,72,5,1,0,0,0,425,0.00950570342205323,0,0,951,0,FALSE,4,5,5,FALSE
"16_3","person","FALSE","C",37153,72,6,1,0,0,0,117,0.00630914826498423,0,0,1068,0,FALSE,5,6,6,FALSE
"16_3","person","FALSE","C",37222,72,7,1,0,0,0,69,0.00655430711610487,0,0,1137,0,FALSE,6,7,7,FALSE
"16_3","person","FALSE","C",37683,72,5,0,0,0,87,461,0.00462107208872458,0.0114942528735632,0.402033271719039,1388,1353,FALSE,5,5,5,FALSE
"16_3","person","FALSE","C",38027,72,4,0,0,0,146.2,344,0.00373134328358209,0.00683994528043776,0.545522388059701,991,1321,FALSE,4,4,4,FALSE
"16_3","person","FALSE","C",38685,72,2,0,0,0,113,658,0.00248447204968944,0.00884955752212389,0.280745341614907,1002,1097,FALSE,2,2,2,FALSE
"16_3","person","FALSE","C",39023,72,0,0,0,0,118.727272727273,338,0,0.00842266462480857,0,0,120,FALSE,0,0,0,FALSE
"16_3","person","FALSE","C",39373,72,0,0,0,0,127.916666666667,350,0,0.00781758957654723,0,0,123,FALSE,0,0,0,FALSE
"16_3","company","FALSE","C",40021,72,0,0,0,0,153.923076923077,648,0,0.00649675162418791,0,0,178,FALSE,0,0,0,FALSE
"16_3","person","FALSE","C",40205,72,0,0,0,0,150.928571428571,184,0,0.00662565073355419,0,0,133,FALSE,0,0,0,FALSE
"16_3","person","FALSE","C",40826,72,1,0,0,0,150.928571428571,621,0.00543478260869565,0.00662565073355419,0.820263975155279,621,133,FALSE,1,1,1,FALSE
"16_3","person","FALSE","C",41288,72,2,0,0,0,150.928571428571,462,0.00248447204968944,0.00662565073355419,0.374977817213842,1083,133,FALSE,2,2,2,FALSE
"16_4","person","TRUE","A",36127,72,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE
"16_4","person","TRUE","A",36150,72,1,1,1,0,0,23,0,0,0,23,0,FALSE,0,0,1,FALSE
"16_4","person","TRUE","A",36262,72,2,1,2,0,0,112,0.0869565217391304,0,0,135,0,FALSE,1,0,2,FALSE
"16_4","person","TRUE","A",36276,72,3,1,3,0,0,14,0.0222222222222222,0,0,149,0,FALSE,2,0,3,FALSE
"16_4","person","TRUE","A",36309,72,4,1,4,0,0,33,0.0268456375838926,0,0,182,0,FALSE,3,0,4,FALSE
"16_4","person","TRUE","A",36321,72,5,1,5,0,0,12,0.0274725274725275,0,0,194,0,FALSE,4,0,5,FALSE
"16_4","person","TRUE","A",37135,72,0,0,0,0,132.5,814,0,0.00754716981132075,0,0,752,FALSE,0,0,0,FALSE
"16_4","person","TRUE","A",38367,72,0,0,0,0,141,1232,0,0.00709219858156028,0,0,458,FALSE,0,0,0,FALSE
"16_4","person","TRUE","A",38613,72,0,0,0,0,146.625,246,0,0.00682011935208866,0,0,71,FALSE,0,0,0,FALSE
"16_4","person","TRUE","A",39267,72,0,0,0,0,142.555555555556,654,0,0.00701480904130943,0,0,14,FALSE,0,0,0,FALSE
"16_4","person","TRUE","A",39318,72,1,0,1,0,142.555555555556,51,0.00152905198776758,0.00701480904130943,0.217974855589534,51,14,FALSE,1,0,1,FALSE
"16_4","person","TRUE","A",39858,72,0,0,0,0,132.090909090909,540,0,0.0075705437026841,0,0,175,FALSE,0,0,0,FALSE
"16_4","person","TRUE","A",41610,72,0,0,0,0,130.833333333333,1752,0,0.00764331210191083,0,0,175,FALSE,0,0,0,FALSE
"16_7","person","FALSE","E",41453,72,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE
